colour	x	y	showSelectedlegendcolour	fill
#F564E3	31.1677155895159	32.1953840624541	US	#F564E3
#F564E3	27.8277029661462	27.7114501986653	US	#F564E3
#F564E3	26.0381719656289	26.0598618106917	US	#F564E3
#F564E3	36.7948788240552	28.071944074519	US	#F564E3
#F564E3	30.2487891377881	32.2254672285169	US	#F564E3
#00BFC4	29.7144056702033	34.8774310575798	IN	#00BFC4
#F564E3	35.1626537948847	30.9811424473301	US	#F564E3
#F564E3	31.7189628362656	28.6514375772327	US	#F564E3
#00BFC4	33.8587231721729	31.6880342947319	IN	#00BFC4
#F564E3	32.8345866315067	30.2319118531421	US	#F564E3
#F564E3	33.2803138244897	25.001159776561	US	#F564E3
#F564E3	32.3428175080568	32.3693628687412	US	#F564E3
#F564E3	29.9864131029695	25.6481651440263	US	#F564E3
#F564E3	28.2072062848136	32.3105706442148	US	#F564E3
#00BA38	31.7521737981588	28.3309911446646	GB	#00BA38
#F564E3	22.6389795644209	25.7107547283173	US	#F564E3
#F564E3	31.2831887137145	27.8053363569081	US	#F564E3
#F564E3	31.8721960907802	26.9556651653722	US	#F564E3
#B79F00	32.8315642669797	33.3569206766784	CA	#B79F00
#F564E3	34.840922851488	34.7824182305485	US	#F564E3
#F564E3	36.2723349543288	34.0957907503471	US	#F564E3
#F564E3	30.1995007006452	30.3829643771052	US	#F564E3
#F564E3	27.9704275175929	32.1406309884042	US	#F564E3
#F564E3	23.2913483055309	28.8538422266021	US	#F564E3
#F564E3	31.2878633944318	32.3681802911684	US	#F564E3
#F564E3	34.2853949418292	29.6764475293458	US	#F564E3
#F564E3	21.9515116555616	32.0797114977613	US	#F564E3
#00BA38	33.1736065678299	29.9901199238375	GB	#00BA38
#F564E3	30.6281286714599	23.3564423594624	US	#F564E3
#00BA38	33.9488797103986	30.9551087770611	GB	#00BA38
#F564E3	28.1148728206754	24.0433974996209	US	#F564E3
#F564E3	32.2768065942451	31.158598677814	US	#F564E3
#F564E3	32.6170197311789	25.3633307833225	US	#F564E3
#F564E3	25.9200940832496	26.0086648736149	US	#F564E3
#F564E3	34.1277667433024	34.9342041803524	US	#F564E3
#F564E3	31.1518957095221	29.0218294819817	US	#F564E3
#F564E3	33.6007724564523	28.0306068236008	US	#F564E3
#B79F00	34.7484499383718	32.6382610125467	CA	#B79F00
#F564E3	36.6543987663463	34.7214804306626	US	#F564E3
#F564E3	28.6528123632073	30.0054441655055	US	#F564E3
#00BFC4	32.9192289102823	30.0024580039084	IN	#00BFC4
#F564E3	30.7969215994701	29.9043928170577	US	#F564E3
#F564E3	36.9118579959497	26.0493892418221	US	#F564E3
#00BA38	36.1466256558895	28.69576590918	GB	#00BA38
#F564E3	28.7400131018832	22.7302574627101	US	#F564E3
#00BFC4	28.0028558310121	23.6999441016465	IN	#00BFC4
#F564E3	31.659168612957	28.3251802869141	US	#F564E3
#F564E3	31.1517827266827	30.1606239583343	US	#F564E3
#00BA38	32.3971247700974	21.7469010217115	GB	#00BA38
#F564E3	25.1722595384345	27.2619227306917	US	#F564E3
#F564E3	28.929216776602	26.0760409656912	US	#F564E3
#F564E3	30.0518595244736	30.6046478705481	US	#F564E3
#F564E3	33.9989456772804	34.3941333016381	US	#F564E3
#F564E3	36.2019663708285	30.612112043798	US	#F564E3
#B79F00	36.0773214282468	27.9391509566456	CA	#B79F00
#F564E3	26.8262142023072	32.1866980340332	US	#F564E3
#00BFC4	34.1525572974235	39.2134614886716	IN	#00BFC4
#F564E3	33.3345345800743	35.0076092615724	US	#F564E3
#F564E3	37.8498347520828	28.2882668405771	US	#F564E3
#F564E3	29.3679283553734	29.3037526881322	US	#F564E3
#F564E3	37.1445620946586	24.7815739998594	US	#F564E3
#F564E3	32.1288842950016	30.8974436532706	US	#F564E3
#F564E3	33.6999378340319	28.8456558180973	US	#F564E3
#00BA38	35.0411601752043	32.3469494285062	GB	#00BA38
#00BA38	33.2708254639059	35.2633684955537	GB	#00BA38
#F564E3	28.0008412035182	29.3531572544947	US	#F564E3
